"year","state","population","violent.crime.total","murder.and.nonnegligent.manslaughter.total","legacy.rape.total","revised.rape.total","robbery.total","aggravated.assault.total","property.crime.total","burglary.total","larceny.theft.total","motor.vehicle.theft.total","violent.nr.crime.total","aggregate.crime.total","violent.crime.rate","murder.and.nonnegligent.manslaughter.rate","legacy.rape.rate","revised.rape.rate","robbery.rate","aggravated.assault.rate","property.crime.rate","burglary.rate","larceny.theft.rate","motor.vehicle.theft.rate","violent.nr.crime.rate","aggregate.crime.rate","violent.crime.rate.chg","murder.and.nonnegligent.manslaughter.rate.chg","legacy.rape.rate.chg","revised.rape.rate.chg","robbery.rate.chg","aggravated.assault.rate.chg","property.crime.rate.chg","burglary.rate.chg","larceny.theft.rate.chg","motor.vehicle.theft.rate.chg","violent.nr.crime.rate.chg","aggregate.crime.rate.chg"
1985,"Virginia",5706000,16813,405,1551,NA,5720,9137,198821,44797,142800,11224,15262,214083,294.654749386611,7.09779179810725,27.1819137749737,NA,100.24535576586,160.129688047669,3484.41990886786,785.085874518051,2502.62881177708,196.70522257273,267.472835611637,3751.89274447949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"Virginia",5787000,17708,411,1533,NA,6118,9646,205658,47021,145935,12702,16175,221833,305.99619837567,7.1021254536029,26.490409538621,NA,105.719716606186,166.683946777259,3553.7929842751,812.528080179713,2521.77293934681,219.491964748574,279.505788837049,3833.29877311215,11.341448989059,0.00433365549564879,-0.69150423635266,NA,5.47436084032579,6.55425872959023,69.3730754072412,27.442205661662,19.1441275697352,22.786742175844,12.0329532254117,81.406028632653
1987,"Virginia",5904000,17414,437,1537,NA,6244,9196,216354,47642,153690,15022,15877,232231,294.952574525745,7.40176151761518,26.0331978319783,NA,105.758807588076,155.758807588076,3664.5325203252,806.944444444444,2603.15040650406,254.437669376694,268.919376693767,3933.45189701897,-11.0436238499243,0.299636064012273,-0.457211706642727,NA,0.0390909818896006,-10.9251391891835,110.739536050104,-5.58363573526867,81.3774671572532,34.9457046281194,-10.5864121432816,100.153123906823
1988,"Virginia",5996000,17940,468,1622,NA,6748,9102,232496,49069,165343,18084,16318,248814,299.199466310874,7.80520346897932,27.0513675783856,NA,112.541694462975,151.801200800534,3877.51834556371,818.36224149433,2757.55503669113,301.601067378252,272.148098732488,4149.6664442962,4.2468917851287,0.403441951364143,1.01816974640727,NA,6.78288687489942,-3.9576067875422,212.985825238506,11.4177970498851,154.404630187063,47.1633980015584,3.2287220387214,216.214547277227
1989,"Virginia",6098000,19057,480,1638,NA,6494,10445,237757,46156,172645,18956,17419,255176,312.512299114464,7.87143325680551,26.8612659888488,NA,106.493932436865,171.285667431945,3898.93407674647,756.90390291899,2831.17415546081,310.856018366678,285.651033125615,4184.58510987209,13.3128328035898,0.0662297878261908,-0.190101589536788,NA,-6.04776202611076,19.4844666314112,21.4157311827653,-61.4583385753397,73.6191187696795,9.25495098842549,13.5029343931266,34.9186655758913
1990,"Virginia",6187358,21694,545,1915,NA,7626,11608,253063,45236,187564,20263,19779,272842,350.618147519507,8.80828295372597,30.9502052410738,NA,123.251313403879,187.608345920828,4090.00093416285,731.103647146326,3031.4069429957,327.490344020824,319.667942278433,4409.66887644129,38.1058484050429,0.936849696920457,4.08893925222501,NA,16.7573809670148,16.3226784888827,191.066857416378,-25.8002557726634,200.232787534895,16.6343256541468,34.0169091528179,225.083766569197
1991,"Virginia",6286000,23459,583,1879,NA,8651,12346,266160,49224,195652,21284,21580,287740,373.194400254534,9.27457842825326,29.89182309895,NA,137.623289850461,196.404708876869,4234.17117403754,783.073496659243,3112.50397709195,338.593700286351,343.302577155584,4577.47375119313,22.5762527350272,0.466295474527294,-1.05838214212377,NA,14.371976446582,8.79636295604166,144.170239874692,51.9698495129163,81.0970340962481,11.1033562655262,23.634634877151,167.804874751842
1992,"Virginia",6377000,23907,564,2008,NA,8787,12548,250211,45217,185506,19488,21899,272110,374.894150854634,8.84428414615023,31.4881605770739,NA,137.792065234436,196.769640896973,3923.64748314254,709.063823114317,2908.98541633997,305.598243688255,343.40599027756,4267.0534734201,1.69975060009995,-0.430294282103034,1.59633747812381,NA,0.168775383974918,0.364932020104249,-310.523690895001,-74.0096735449257,-203.518560751978,-32.9954565980959,0.103413121976132,-310.420277773024
1993,"Virginia",6491000,24160,539,2083,NA,9216,12322,242975,43338,181104,18533,22077,265052,372.207672161454,8.30380526883377,32.0905869665691,NA,141.981204745032,189.83207518102,3743.25989832075,667.662917886304,2790.07857032815,285.518410106301,340.117085194885,4083.37698351564,-2.68647869317954,-0.540478877316458,0.602426389495236,NA,4.18913951059534,-6.93756571595364,-180.387584821791,-41.4009052280129,-118.906846011825,-20.0798335819537,-3.28890508267472,-183.676489904467
1994,"Virginia",6552000,23437,571,1868,NA,8704,12294,241763,41855,181619,18289,21569,263332,357.70757020757,8.71489621489621,28.5103785103785,NA,132.844932844933,187.637362637363,3689.91147741148,638.812576312576,2771.96275946276,279.136141636142,329.197191697192,4019.10866910867,-14.5001019538841,0.411090946062444,-3.58020845619058,NA,-9.13627190009873,-2.19471254365723,-53.3484209092744,-28.8503415737279,-18.1158108653872,-6.38226847015937,-10.9198934976935,-64.2683144069683
1995,"Virginia",6618000,23921,503,1799,NA,8718,12901,240084,39388,181333,19363,22122,262206,361.45361136295,7.6004835297673,27.1834391054699,NA,131.731640979148,194.938047748565,3627.74252039891,595.164702326987,2739.99697793895,292.580840132971,334.27017225748,3962.01269265639,3.74604115537932,-1.11441268512891,-1.32693940490858,NA,-1.11329186578507,7.30068511120189,-62.1689570125659,-43.6478739855893,-31.9657815238052,13.444698496829,5.07298056028787,-57.0959764522772
1996,"Virginia",6675000,22782,500,1783,NA,8181,12318,242100,39255,184237,18608,20999,263099,341.303370786517,7.49063670411985,26.7116104868914,NA,122.561797752809,184.539325842697,3626.96629213483,588.089887640449,2760.10486891386,278.771535580524,314.591760299625,3941.55805243446,-20.1502405764327,-0.109846825647451,-0.471828618578542,NA,-9.16984322633878,-10.3987219058679,-0.776228264080601,-7.07481468653759,20.1078909749031,-13.8093045524463,-19.6784119578541,-20.4546402219348
1997,"Virginia",6734000,23249,488,1819,NA,8384,12558,237773,38475,180406,18892,21430,259203,345.247995247995,7.24680724680725,27.012177012177,NA,124.502524502524,186.486486486486,3530.93258093258,571.354321354321,2679.03177903178,280.546480546481,318.235818235818,3849.1683991684,3.94462446147844,-0.243829457312605,0.300566525285625,NA,1.94072674971549,1.94716064378986,-96.0337112022503,-16.7355662861281,-81.0730898820784,1.77494496595619,3.64405793619278,-92.3896532660578
1998,"Virginia",6791000,22115,422,1810,NA,7171,12712,226461,38094,170012,18355,20305,246766,325.651597702842,6.21410690619938,26.6529229863054,NA,105.595641289943,187.188926520395,3334.72242674128,560.948313944927,2503.48991312031,270.284199676042,298.998674716537,3633.72110145781,-19.5963975451533,-1.03270034060786,-0.359254025871607,NA,-18.9068832125819,0.702440033908147,-196.210154191306,-10.4060074093942,-175.541865911473,-10.2622808704388,-19.2371435192817,-215.447297710587
1999,"Virginia",6872912,21626,392,1720,NA,6947,12567,210260,32411,159896,17953,19906,230166,314.655563755218,5.70355040192571,25.0257823757965,NA,101.077971025964,182.848259951531,3059.25639670637,471.575949175546,2326.46656904672,261.213878484113,289.629781379421,3348.8861780858,-10.9960339476245,-0.510556504273677,-1.62714061050895,NA,-4.5176702639786,-4.34066656886318,-275.466030034901,-89.3723647693811,-177.023344073591,-9.07032119192911,-9.36889333711548,-284.834923372016
2000,"Virginia",7078515,19943,401,1616,NA,6295,11631,194405,30434,146158,17813,18327,212732,281.739884707456,5.66503002395276,22.8296471788221,NA,88.9310822962161,164.314125208465,2746.40938106368,429.948937029871,2064.81161656082,251.648827472994,258.910237528634,3005.31961859232,-32.9156790477613,-0.0385203779729411,-2.19613519697435,NA,-12.1468887297479,-18.5341347430661,-312.847015642691,-41.6270121456746,-261.654952485897,-9.56505101111873,-30.7195438507869,-343.566559493478
2001,"Virginia",7196750,20939,364,1770,NA,6860,11945,207506,31604,157060,18842,19169,226675,290.950776392121,5.05783860770487,24.5944349880154,NA,95.3208045298225,165.977698266579,2883.32928057804,439.142668565672,2182.37398825859,261.812623753778,266.356341404106,3149.68562198214,9.21089168466517,-0.607191416247897,1.76478780919332,NA,6.38972223360642,1.66357305811334,136.919899514356,9.19373153580062,117.562371697771,10.1637962807838,7.44610387547181,144.366003389827
2002,"Virginia",7287829,21256,388,1839,NA,6961,12068,207783,31757,157548,18478,19417,227200,291.664362596872,5.3239448949749,25.2338522212857,NA,95.5154134379388,165.591152042673,2851.09598482621,435.753912447726,2161.79605750903,253.546014869449,266.430510375586,3117.52649520179,0.713586204750698,0.266106287270028,0.639417233270226,NA,0.194608908116294,-0.386546223905867,-32.2332957518306,-3.38875611794577,-20.5779307495554,-8.26660888432897,0.0741689714804465,-32.1591267803501
2003,"Virginia",7365284,20490,416,1807,NA,6713,11554,200449,29105,153367,17977,18683,219132,278.197011819232,5.64811893200588,24.5340166109005,NA,91.1438038234507,156.871072452875,2721.53796106165,395.164667105844,2082.29580828112,244.077485674687,253.662995208331,2975.20095626998,-13.4673507776402,0.324174037030986,-0.699835610385108,NA,-4.37160961448812,-8.72007958979793,-129.558023764557,-40.5892453418821,-79.5002492279136,-9.46852919476197,-12.767515167255,-142.325538931812
2004,"Virginia",7481332,20608,390,1816,NA,6899,11503,200368,28759,154154,17455,18792,219160,275.458969071283,5.21297544341035,24.2737523211107,NA,92.2161989335589,153.756042373203,2678.23965037242,384.410155838559,2060.515426932,233.314067601866,251.185216750172,2929.42486712259,-2.7380427479489,-0.435143488595536,-0.260264289789809,NA,1.07239511010823,-3.11503007967181,-43.2983106892307,-10.7545112672848,-21.7803813491241,-10.7634180728213,-2.47777845815912,-45.7760891473895
2005,"Virginia",7564327,21434,458,1763,NA,7495,11718,200404,29829,154584,15991,19671,220075,283.356338243971,6.05473560304836,23.3067660877167,NA,99.0835007529421,154.911335800264,2649.33020478887,394.337791055305,2043.59224554941,211.400168184162,260.049572156254,2909.37977694513,7.89736917268766,0.841760159638016,-0.96698623339401,NA,6.86730181938317,1.15529342706049,-28.9094455835475,9.9276352167455,-16.9231813825897,-21.9138994177032,8.8643554060817,-20.0450901774661
2006,"Virginia",7642884,21683,403,1829,NA,7779,11672,190257,32166,143292,14799,19854,210111,283.701806804866,5.27287866726749,23.9307570283678,NA,101.780950751052,152.717220358179,2489.3351776633,420.86207248468,1874.84200990097,193.631095277646,259.771049776498,2749.1062274398,0.345468560895085,-0.781856935780874,0.623990940651101,NA,2.69744999810951,-2.19411544208461,-159.995027125572,26.5242814293751,-168.750235648431,-17.7690729065158,-0.278522379755998,-160.273549505328
2007,"Virginia",7712091,21035,415,1793,NA,7696,11131,191763,32028,145634,14101,19242,211005,272.75352430359,5.38116056981174,23.2492069919818,NA,99.791353603063,144.331803138734,2486.52408276821,415.295929469712,1888.38539379268,182.84275950582,249.504317311609,2736.02840007982,-10.9482825012755,0.108281902544254,-0.681550036386014,NA,-1.98959714798855,-8.38541721944523,-2.81109489508663,-5.56614301496791,13.5433838917074,-10.7883357718264,-10.2667324648895,-13.0778273599763
2008,"Virginia",7769089,20031,370,1794,NA,7470,10397,196726,32188,151191,13347,18237,214963,257.82945722465,4.76246314078781,23.0915104718198,NA,96.1502693559052,133.825214256137,2532.16303739087,414.308550204535,1946.05828302392,171.796204162419,234.73794675283,2766.9009841437,-14.9240670789402,-0.618697429023935,-0.157696520162013,NA,-3.64108424715785,-10.5065888825963,45.638954622656,-0.987379265177026,57.6728892312349,-11.0465553434016,-14.7663705587782,30.8725840638781
2009,"Virginia",7882590,18195,370,1572,NA,6342,9911,194020,31956,150374,11690,16623,210643,230.825147572054,4.69388868379555,19.9426838133152,NA,80.4557892773822,125.732785797561,2461.37373629733,405.399748052353,1907.6724782083,148.301510036676,210.882463758739,2672.25620005607,-27.0043096525958,-0.068574456992252,-3.14882665850463,NA,-15.694480078523,-8.09242845857592,-70.7893010935363,-8.90880215218158,-38.3858048156123,-23.4946941257427,-23.8554829940912,-94.6447840876281
2010,"Virginia",8023953,17184,376,1580,NA,5678,9550,187403,30804,145990,10609,15604,203007,214.158781837331,4.6859696212079,19.6910425572034,NA,70.7631263543044,119.018643304616,2335.54458756177,383.90055375449,1819.42740691527,132.216626892007,194.467739280128,2530.01232684189,-16.6663657347231,-0.00791906258765351,-0.251641256111753,NA,-9.69266292307776,-6.71414249294587,-125.829148735567,-21.4991942978635,-88.2450712930349,-16.0848831446688,-16.4147244786113,-142.243873214179
2011,"Virginia",8104384,16014,304,1591,NA,5425,8694,182902,30656,142476,9770,14423,197325,197.596757508035,3.75105621846151,19.6313501433298,NA,66.9390788985319,107.275272247712,2256.82790943766,378.264406030119,1758.01146638659,120.552037020951,177.965407364705,2434.79331680236,-16.5620243292961,-0.934913402746387,-0.0596924138735808,NA,-3.82404745577247,-11.7433710569037,-78.716678124109,-5.6361477243708,-61.4159405286821,-11.6645898710563,-16.5023319154226,-95.2190100395314
2012,"Virginia",8186628,15676,322,1505,NA,4718,9131,178434,29651,139654,9129,14171,192605,191.482989089036,3.93324333290825,18.3836373168538,NA,57.6305653560904,111.535543083184,2179.57869833587,362.188192745536,1705.87939258997,111.511113000371,173.099351772183,2352.67805010805,-6.11376841899877,0.182187114446736,-1.24771282647606,NA,-9.3085135424415,4.26027083547207,-77.2492111017859,-16.0762132845832,-52.1320737966225,-9.04092402057978,-4.86605559252268,-82.1152666943085
2013,"Virginia",8270345,16355,320,1476,2350,4574,9111,171558,26717,136215,8626,14005,185563,197.75474904614,3.86924608344634,17.8468975598962,28.414775925309,55.3060362052611,110.164690832124,2074.37537369965,323.045773785737,1647.02923517701,104.3003647369,169.339973120831,2243.71534682048,6.27175995710374,-0.0639972494619121,-0.536739756957545,NA,-2.32452915082936,-1.37085225106024,-105.203324636226,-39.1424189597989,-58.8501574129562,-7.21074826347053,-3.75937865135154,-108.962703287577
2014,"Virginia",8326289,16340,338,1432,2310,4292,9400,160720,23122,129933,7665,14030,174750,196.245890576222,4.05943151865135,17.198538268369,27.7434520949249,51.5475741954189,112.895432767227,1930.27169727114,277.698744302534,1560.51513465363,92.057818314978,168.502438481297,2098.77413575243,-1.50885846991827,0.190185435205008,-0.648359291527214,-0.671323830384161,-3.75846200984222,2.7307419351031,-144.103676428509,-45.3470294832031,-86.5141005233836,-12.2425464219223,-0.837534639534084,-144.941211068042
2015,"Virginia",8367587,16705,390,1767,2499,4459,9357,157803,21542,128064,8197,14206,172009,199.639394248306,4.66084188906551,21.1171990204583,29.8652407199351,53.288958931649,111.824352707656,1885.88418620565,257.445784549357,1530.47706584945,97.9613358068461,169.774153528371,2055.65833973402,3.39350367208411,0.601410370414164,3.91866075208933,2.12178862501027,1.74138473623013,-1.07108005957045,-44.3875110654842,-20.2529597531769,-30.0380688041757,5.90351749186807,1.27171504707383,-43.1157960184109
2016,"Virginia",8414380,18495,482,NA,2830,4826,10357,157292,20159,127285,9848,15665,172957,219.802290840205,5.7282889529591,NA,33.6328998690337,57.3541960310801,123.086905987132,1869.32370537104,239.57796058652,1512.70800700705,117.037737777471,186.169390971171,2055.49309634221,20.1628965918985,1.06744706389359,NA,3.76765914909857,4.06523709943113,11.2625532794752,-16.5604808346095,-17.8678239628372,-17.7690588423975,19.0764019706253,16.3952374428,-0.165243391809327
2017,"Virginia",8470020,17632,453,NA,2862,4332,9985,151855,18468,123215,10172,14770,166625,208.169520260873,5.34827544681122,NA,33.7897667301848,51.1450976503007,117.886380433576,1792.85290943823,218.039626824966,1454.71911518509,120.094167428176,174.379753530688,1967.23266296892,-11.6327705793314,-0.380013506147877,NA,0.156866861151094,-6.20909838077942,-5.20052555355522,-76.4707959328132,-21.5383337615536,-57.988891821964,3.05642965070466,-11.7896374404826,-88.2604333732957
1985,"Washington",4409000,18757,231,2420,NA,5821,10285,269099,79859,176501,12739,16337,285436,425.42526650034,5.23928328419143,54.8877296439102,NA,132.02540258562,233.272850986618,6103.40213200272,1811.27239736902,4003.19800408256,288.931730551145,370.53753685643,6473.93966885915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"Washington",4463000,19505,223,2382,NA,6031,10869,287535,83078,190420,14037,17123,304658,437.037866905669,4.99663903204123,53.3721711853014,NA,135.133318395698,243.535738292628,6442.63948017029,1861.48330719247,4266.63679139592,314.519381581896,383.665695720367,6826.30517589066,11.6126004053286,-0.242644252150199,-1.51555845860882,NA,3.10791581007766,10.26288730601,339.237348167569,50.2109098234534,263.438787313364,25.5876510307502,13.1281588639374,352.365507031504
1987,"Washington",4538000,19945,256,2370,NA,6417,10902,298491,86428,194131,17932,17575,316066,439.510797708242,5.64125165271045,52.2256500661084,NA,141.405905685324,240.237990304099,6577.58924636404,1904.53944468929,4277.89775231379,395.152049360952,387.285147642133,6964.87439400617,2.47293080257276,0.644612620669218,-1.14652111919294,NA,6.27258728962599,-3.29774798852958,134.949766193747,43.0561374968192,11.2609609178726,80.6326677790564,3.61945192176563,138.569218115514
1988,"Washington",4619000,21543,264,2611,NA,6738,11930,307008,85711,201301,19996,18932,325940,466.399653604676,5.71552284044165,56.5273868802771,NA,145.875730677636,258.281013206322,6646.63347044815,1855.61809915566,4358.10781554449,432.907555747997,409.872266724399,7056.50573717255,26.8888558964348,0.0742711877312088,4.3017368141687,NA,4.46982499231189,18.043022902223,69.0442240841121,-48.9213455336292,80.2100632306956,37.7555063870455,22.5871190822661,91.6313431663784
1989,"Washington",4761000,22460,209,2938,NA,6672,12641,291472,73563,196122,21787,19522,310994,471.749632430162,4.38983406847301,61.7097248477211,NA,140.138626339004,265.511447174963,6122.07519428691,1545.11657214871,4119.34467548834,457.613946649863,410.039907582441,6532.11510186936,5.34997882548538,-1.32568877196864,5.18233796744394,NA,-5.73710433863141,7.23043396864148,-524.558276161234,-310.501527006953,-238.763140056148,24.706390901866,0.167640858041466,-524.390635303193
1990,"Washington",4866692,24410,238,3115,NA,6326,14731,278440,61460,195221,21759,21295,299735,501.572731539206,4.89038550210287,64.006516130464,NA,129.985624732364,302.690205174274,5721.34008069547,1262.87013848421,4011.36952985724,447.100412354018,437.566215408742,6158.90629610421,29.823099109044,0.500551433629856,2.29679128274292,NA,-10.15300160664,37.1787579993112,-400.735113591444,-282.246433664498,-107.975145631101,-10.5135342958456,27.526307826301,-373.208805765144
1991,"Washington",5018000,26224,211,3529,NA,7303,15181,290115,61996,205814,22305,22695,312810,522.598644878438,4.20486249501794,70.3268234356317,NA,145.536070147469,302.530888800319,5781.48664806696,1235.472299721,4101.51454762854,444.499800717417,452.271821442806,6233.75846950976,21.0259133392319,-0.685523007084931,6.32030730516774,NA,15.5504454151047,-0.159316373955562,60.1465673714883,-27.3978387632062,90.1450177712959,-2.60061163660055,14.7056060340642,74.852173405553
1992,"Washington",5136000,27454,258,3697,NA,7178,16321,289581,57612,207755,24214,23757,313338,534.540498442368,5.02336448598131,71.9820872274143,NA,139.758566978193,317.776479750779,5638.25934579439,1121.72897196262,4045.07398753894,471.456386292835,462.558411214953,6100.81775700935,11.94185356393,0.818501990963373,1.65526379178262,NA,-5.77750316927597,15.24559095046,-143.227302272566,-113.743327758388,-56.4405600895975,26.9565855754176,10.2865897721474,-132.940712500419
1993,"Washington",5255000,27040,271,3384,NA,7204,16181,285753,56083,205701,23969,23656,309409,514.557564224548,5.1569933396765,64.395813510942,NA,137.08848715509,307.916270218839,5437.73549000951,1067.23120837298,3914.38629876308,456.117982873454,450.161750713606,5887.89724072312,-19.9829342178195,0.13362885369519,-7.58627371647238,NA,-2.67007982310278,-9.86020953193963,-200.523855784879,-54.4977635896385,-130.687688775858,-15.3384034193811,-12.3966605013472,-212.920516286224
1994,"Washington",5343000,27317,294,3230,NA,7464,16329,294734,55793,212198,26743,24087,318821,511.267078420363,5.50252667040988,60.4529290660678,NA,139.696799550814,305.614823133071,5516.2642710088,1044.22609021149,3971.51413063822,500.524050159087,450.814149354295,5967.07842036309,-3.29048580418498,0.345533330733383,-3.94288444487421,NA,2.60831239572377,-2.3014470857679,78.5287809992824,-23.0051181614865,57.1278318751351,44.4060672856328,0.652398640689285,79.1811796399707
1995,"Washington",5431000,26300,275,3214,NA,7209,15602,314213,59265,224861,30087,23086,337299,484.25704290186,5.06352421285214,59.178788436752,NA,132.737985638004,287.276744614252,5785.54593997422,1091.23549990794,4140.32406554962,553.986374516664,425.078254465108,6210.62419443933,-27.0100355185034,-0.439002457557737,-1.27414062931577,NA,-6.95881391281009,-18.3380785188198,269.281668965426,47.0094096964442,168.809934911405,53.4623243575769,-25.7358948891876,243.545774076238
1996,"Washington",5533000,23857,255,2828,NA,6587,14187,303111,58512,215706,28893,21029,324140,431.176576902223,4.60871136815471,51.1115127417314,NA,119.049340321706,256.407012470631,5478.23965299114,1057.50948852341,3898.53605638894,522.1941080788,380.065064160492,5858.30471715164,-53.0804659996367,-0.454812844697437,-8.06727569502056,NA,-13.6886453162979,-30.8697321436208,-307.306286983078,-33.7260113845309,-241.788009160684,-31.7922664378636,-45.0131903046162,-352.319477287694
1997,"Washington",5610000,24724,244,2885,NA,6734,14864,307742,62064,213823,31855,21842,329584,440.713012477718,4.349376114082,51.4260249554367,NA,120.035650623886,264.955436720143,5485.59714795009,1106.31016042781,3811.46167557932,567.825311942959,389.34046345811,5874.9376114082,9.53643557549537,-0.259335254072711,0.314512213705292,NA,0.986310302179803,8.54842424951181,7.35749495894561,48.8006719044024,-87.0743808096167,45.631203864159,9.27539929761889,16.6328942565642
1998,"Washington",5689000,24380,224,2740,NA,6577,14839,309419,60446,213773,35200,21640,331059,428.546317454737,3.93742309720513,48.1631218140271,NA,115.609070135349,260.836702408156,5438.89963086658,1062.50659166813,3757.65512392336,618.737915275092,380.38319564071,5819.28282650729,-12.1666950229812,-0.411953016876864,-3.26290314140964,NA,-4.42658048853701,-4.11873431198649,-46.6975170835049,-43.803568759676,-53.8065516559609,50.9126033321334,-8.95726781740035,-55.6547849009048
1999,"Washington",5756361,21716,171,2711,NA,5808,13026,280793,54652,192334,33807,19005,299798,377.252225841986,2.97062675534074,47.0957259282383,NA,100.897077163854,226.288795994553,4877.96022521868,949.419259841417,3341.24284422051,587.298121156752,330.156499913748,5208.11672513242,-51.2940916127513,-0.966796341864389,-1.06739588578873,NA,-14.7119929714949,-34.5479064136033,-560.939405647909,-113.087331826714,-416.412279702855,-31.4397941183406,-50.2266957269626,-611.166101374872
2000,"Washington",5894121,21788,196,2737,NA,5812,13043,279144,53476,190650,35018,19051,298195,369.656476343122,3.32534740973251,46.4361013287647,NA,98.6067303334967,221.288297271128,4735.97335378761,907.276928994162,3234.57899829338,594.117426500067,323.220375014358,5059.19372880197,-7.59574949886365,0.354720654391767,-0.659624599473631,NA,-2.29034683035734,-5.00049872342453,-141.986871431062,-42.142330847255,-106.663845927122,6.81930534331514,-6.93612489939005,-148.922996330452
2001,"Washington",5993390,21258,179,2600,NA,5934,12545,287234,53024,195133,39077,18658,305892,354.690750977327,2.98662359699602,43.3811248725679,NA,99.0090749976224,209.31392751014,4792.51308524892,884.70798663194,3255.80347683031,652.001621786668,311.309626104759,5103.82271135368,-14.9657253657956,-0.338723812736487,-3.05497645619677,NA,0.402344664125664,-11.9743697609879,56.5397314613019,-22.5689423622225,21.2244785369239,57.8841952866015,-11.9107489095988,44.6289825517042
2002,"Washington",6067060,20964,184,2734,NA,5797,12249,288967,54948,193526,40493,18230,307197,345.538036544883,3.03277040279806,45.0630123980973,NA,95.5487501359802,201.893503608008,4762.88350535515,905.677543983412,3189.78220093422,667.42376043751,300.475024146786,5063.35852950193,-9.1527144324433,0.0461468058020365,1.68188752552932,NA,-3.46032486164218,-7.42042390213248,-29.6295798937681,20.9695573514724,-66.0212758960834,15.4221386508417,-10.8346019579726,-40.4641818517412
2003,"Washington",6131298,21272,182,2863,NA,5718,12509,291542,58271,192653,40618,18409,309951,346.941218645709,2.96837635358777,46.6948434083615,NA,93.2592087352466,204.018790148513,4754.98010372355,950.386035713808,3142.12422883376,662.469839175979,300.246375237348,5055.2264789609,1.40318210082592,-0.0643940492102884,1.63183101026423,NA,-2.2895414007336,2.12528654050556,-7.90340163159635,44.7084917303961,-47.6579721004609,-4.95392126153138,-0.228648909438334,-8.13205054103491
2004,"Washington",6207046,21330,190,2857,NA,5866,12417,300837,60632,196972,43233,18473,319310,343.641725870889,3.06103740813263,46.0283361843943,NA,94.5055022952947,200.046849983068,4846.7016355284,976.825369104724,3173.3613702879,696.514896135779,297.613389686495,5144.31502521489,-3.29949277481995,0.0926610545448567,-0.666507223967173,NA,1.24629356004813,-3.97194016544574,91.7215318048466,26.4393333909159,31.2371414541317,34.0450569597999,-2.63298555085277,89.0885462539936
2005,"Washington",6291899,21745,205,2811,NA,5788,12941,307661,60343,198031,49287,18934,326595,345.603131900242,3.25815783120486,44.6764959195944,NA,91.991305009823,205.67717313962,4889.79559271374,959.058624431193,3147.39635839673,783.340609885823,300.926635980648,5190.72222869439,1.96140602935253,0.197120423072227,-1.35184026479993,NA,-2.51419728547178,5.63032315655204,43.0939571853442,-17.7667446735308,-25.96501189117,86.8257137500444,3.31324629415252,46.4072034794972
2006,"Washington",6395798,22303,197,2748,NA,6424,12934,288456,58843,183179,46434,19555,308011,348.71332709382,3.08014730921771,42.9657096737577,NA,100.44094575845,202.226524352395,4510.08615344012,920.025929524353,2864.05230434107,726.007919574696,305.747617420062,4815.83377086018,3.11019519357814,-0.178010521987147,-1.71078624583671,NA,8.44964074862659,-3.45064878722459,-379.709439273624,-39.0326949068398,-283.344054055657,-57.3326903111273,4.82098143941482,-374.888457834209
2007,"Washington",6468424,21768,174,2653,NA,6079,12862,261776,52874,170782,38120,19115,280891,336.52710459302,2.6899906375958,41.014627365182,NA,93.9796154364649,198.842871153777,4046.98269624873,817.417040070348,2640.24127051659,589.324385661793,295.512477227838,4342.49517347657,-12.1862225008001,-0.390156671621904,-1.95108230857569,NA,-6.46133032198466,-3.38365319861791,-463.103457191388,-102.608889454006,-223.81103382448,-136.683533912902,-10.2351401922244,-473.338597383611
2008,"Washington",6549224,21888,193,2653,NA,6419,12623,249283,53136,167013,29134,19235,268518,334.20753359482,2.94691401607274,40.5086159825958,NA,98.0116117573624,192.740391838789,3806.29827289462,811.332762476898,2550.11891485159,444.846595566131,293.698917612224,4099.99719050685,-2.31957099820011,0.25692337847694,-0.506011382586195,NA,4.03199632089752,-6.10247931498836,-240.684423354109,-6.08427759344988,-90.1223556649979,-144.477790095662,-1.81355961561394,-242.497982969724
2009,"Washington",6664195,22412,190,2583,NA,6711,12928,245215,53047,168421,23747,19829,265044,336.30468496195,2.85105702939365,38.759370036441,NA,100.702335390846,193.991922505269,3679.58920769875,796.000117043394,2527.25197867109,356.337111984268,297.545314925509,3977.13452262426,2.09715136712987,-0.0958569866790957,-1.74924594615479,NA,2.69072363348374,1.25153066647999,-126.709065195867,-15.3326454335041,-22.8669361804991,-88.509483581863,3.84639731328468,-122.862667882582
2010,"Washington",6742950,21138,154,2579,NA,5929,12476,249426,55192,168490,25744,18559,267985,313.482971103152,2.2838668535285,38.2473546444805,NA,87.9288738608473,185.022875744296,3699.06346628701,818.514151817825,2498.75796201959,381.791352449595,275.235616458672,3974.29908274568,-22.8217138587975,-0.567190175865148,-0.512015391960482,NA,-12.7734615299989,-8.96904676097293,19.4742585882564,22.5140347744307,-28.4940166515016,25.4542404653273,-22.309698466837,-2.83543987858047
